latitude,longitude
13.0387001,77.5908966
13.0291996,77.5886002
13.0288,77.5886002
13.0283003,77.5888977
13.0290003,77.5892029
13.0291004,77.5895004
13.0288,77.5899963
13.0274,77.5870972
13.0275002,77.5876999
13.0265999,77.5899963
13.0267,77.5879974
13.0277996,77.588501
13.0382004,77.5910034
13.0275002,77.5888977
13.0272999,77.588501
13.0267,77.5889969
13.0278997,77.5903015
13.0284004,77.5902023
13.0270004,77.5895996
13.0274,77.5896988
13.0291996,77.5876007
13.0291996,77.5919037
13.0277996,77.5916977
13.0268002,77.5919037
13.0384998,77.5903015
13.0272999,77.5906982
13.0335999,77.5943985
13.0346003,77.5943985
13.0348997,77.5932999
13.0345001,77.5919037
13.0344,77.5954971
13.0356998,77.5945969
13.0362997,77.5940018
13.0353003,77.594101
13.0335999,77.5966034
13.0333004,77.5959015
13.0376997,77.5898972
13.0328999,77.5970993
13.0340004,77.5970001
13.0335999,77.593399
13.0332003,77.5951004
13.0361004,77.5959015
13.0340996,77.5985031
13.0352001,77.5963974
13.0346003,77.5973969
13.0348997,77.5968018
13.0338001,77.5979004
13.0352001,77.5979004
13.0373001,77.5907974
13.0374002,77.5970001
13.0358,77.596199
13.0368996,77.5947037
13.0367002,77.5959015
13.0372,77.5952988
13.0372,77.596199
13.0373001,77.5967026
13.0362997,77.5967026
13.0362997,77.5952988
13.0363998,77.5907974
13.0377998,77.5952988
13.0321999,77.588501
13.0372,77.591301
13.0290003,77.5880966
13.0327997,77.5880966
13.0373001,77.5917969
13.0379,77.591301
13.0379,77.5916977
13.0368004,77.5927963
13.0391998,77.5914001
13.0375996,77.5926971
13.0293999,77.5951004
13.0375996,77.5916977
13.0382004,77.5929031
13.0380001,77.5932007
13.0384998,77.5934982
13.0382004,77.5938034
13.0372,77.5922012
13.0370998,77.5936966
13.0375004,77.5932007
13.0377998,77.5936966
13.0382996,77.594101
13.0389004,77.5896988
13.0367002,77.5939026
13.0386,77.5942993
13.0386,77.592598
13.0386,77.5944977
13.0388002,77.5948029
13.0387001,77.5950012
13.0388002,77.5952988
13.0384998,77.5954971
13.0383997,77.5958023
13.0381002,77.5959015
13.0386,77.5960999
13.0387001,77.5924988
13.0381002,77.596199
13.0386,77.5958023
13.0381002,77.5919037
13.0375004,77.5942001
13.0368004,77.589798
13.0361004,77.5944977
13.0368004,77.5912018
13.0326004,77.5904999
13.0298004,77.588501
13.0296001,77.5932999
13.0309,77.5930023
13.0396004,77.5923004
13.0311003,77.5910034
13.0316,77.5927963
13.0317001,77.5914001
13.0320997,77.5899963
13.0318003,77.5915985
13.0320997,77.5939026
13.0324001,77.5947037
13.0326004,77.5953979
13.0333004,77.5902023
13.0349998,77.5899963
13.0387001,77.5921021
13.0344,77.589798
13.0347004,77.5901031
13.0340004,77.5894012
13.0312004,77.5936966
13.0299997,77.5894012
13.0299997,77.5923996
13.0303001,77.5908966
13.0300999,77.5896988
13.0311003,77.5891037
13.0335999,77.5886002
13.0307999,77.5903015
13.0395002,77.5917969
13.0307999,77.5919037
